Data|Unidade gestora|CPF/CNPJ|Natureza da despesa|Modalidade da licitação|Registro|Valor (R$)|
08/02/2019|008 - Fundo Municipal de Seguridade Social|3.1.90.03.00 - Pensões do RPPS e do militar|Outros/não se aplica|Realizado|153.732,44|
08/02/2019|008 - Fundo Municipal de Seguridade Social|3.1.90.01.00 - Aposentad. RPPS, reserva remun. e reform|Outros/não se aplica|Realizado|1.002.364,20|
13/02/2019|003 - Fundo Municipal de Saúde|3.1.90.11.00 - Vencimentos e vant. fixas pessoal civil|Outros/não se aplica|Realizado|5.585,08|
13/02/2019|019 - Sec. de Planejamento e Administração|3.1.90.11.00 - Vencimentos e vant. fixas pessoal civil|Outros/não se aplica|Realizado|761,50|
13/02/2019|010 - FUNDEB|3.1.90.11.00 - Vencimentos e vant. fixas pessoal civil|Outros/não se aplica|Realizado|1.914,99|
13/02/2019|034 - Secretaria de Esporte e Lazer|3.1.90.11.00 - Vencimentos e vant. fixas pessoal civil|Outros/não se aplica|Realizado|752,72|
13/02/2019|004 - Fundo Municipal de Educação|3.1.90.11.00 - Vencimentos e vant. fixas pessoal civil|Outros/não se aplica|Realizado|997,40|
13/02/2019|010 - FUNDEB|3.1.90.11.00 - Vencimentos e vant. fixas pessoal civil|Outros/não se aplica|Realizado|1.994,78|
13/02/2019|010 - FUNDEB|3.1.90.11.00 - Vencimentos e vant. fixas pessoal civil|Outros/não se aplica|Realizado|6.179,66|
13/02/2019|010 - FUNDEB|3.1.90.11.00 - Vencimentos e vant. fixas pessoal civil|Outros/não se aplica|Realizado|39.231,16|
13/02/2019|010 - FUNDEB|3.1.90.11.00 - Vencimentos e vant. fixas pessoal civil|Outros/não se aplica|Realizado|1.915,00|
13/02/2019|010 - FUNDEB|3.1.90.11.00 - Vencimentos e vant. fixas pessoal civil|Outros/não se aplica|Realizado|5.444,03|
13/02/2019|018 - Gabinete do Prefeito|3.1.90.11.00 - Vencimentos e vant. fixas pessoal civil|Outros/não se aplica|Realizado|1.871,40|
13/02/2019|035 - Secretaria de Segurança Cidadã e Ord. Pública|3.1.90.11.00 - Vencimentos e vant. fixas pessoal civil|Outros/não se aplica|Realizado|1.050,35|
13/02/2019|035 - Secretaria de Segurança Cidadã e Ord. Pública|3.1.90.11.00 - Vencimentos e vant. fixas pessoal civil|Outros/não se aplica|Realizado|1.888,22|
13/02/2019|029 - Secretaria de Infraestrutura e Desenv. Urbano|3.1.90.11.00 - Vencimentos e vant. fixas pessoal civil|Outros/não se aplica|Realizado|4.171,24|
13/02/2019|043 - Procuradoria Geral do Município|3.1.90.11.00 - Vencimentos e vant. fixas pessoal civil|Outros/não se aplica|Realizado|694,81|
13/02/2019|043 - Procuradoria Geral do Município|3.1.90.11.00 - Vencimentos e vant. fixas pessoal civil|Outros/não se aplica|Realizado|4.651,98|
13/02/2019|027 - Sec. de Cidadania e Desenvolvimento Social|3.1.90.11.00 - Vencimentos e vant. fixas pessoal civil|Outros/não se aplica|Realizado|1.984,19|
13/02/2019|032 - Secretaria de Desenv. Econômico, Trab. e Renda|3.1.90.11.00 - Vencimentos e vant. fixas pessoal civil|Outros/não se aplica|Realizado|1.336,72|
13/02/2019|030 - Secretaria de Turismo e Cultura|3.1.90.11.00 - Vencimentos e vant. fixas pessoal civil|Outros/não se aplica|Realizado|1.260,42|
14/02/2019|029 - Secretaria de Infraestrutura e Desenv. Urbano|3.1.90.11.00 - Vencimentos e vant. fixas pessoal civil|Outros/não se aplica|Realizado|334,67|
19/02/2019|010 - FUNDEB|3.1.90.04.00 - Contratação por tempo determinado|Outros/não se aplica|Realizado|1.271,98|
22/02/2019|003 - Fundo Municipal de Saúde|3.1.90.11.00 - Vencimentos e vant. fixas pessoal civil|Outros/não se aplica|Realizado|1.318,26|
22/02/2019|003 - Fundo Municipal de Saúde|3.1.90.11.00 - Vencimentos e vant. fixas pessoal civil|Outros/não se aplica|Realizado|2.738,72|
22/02/2019|003 - Fundo Municipal de Saúde|3.1.90.11.00 - Vencimentos e vant. fixas pessoal civil|Outros/não se aplica|Realizado|2.868,92|
22/02/2019|003 - Fundo Municipal de Saúde|3.1.90.11.00 - Vencimentos e vant. fixas pessoal civil|Outros/não se aplica|Realizado|5.362,70|
22/02/2019|003 - Fundo Municipal de Saúde|3.1.90.11.00 - Vencimentos e vant. fixas pessoal civil|Outros/não se aplica|Realizado|8.482,42|
01/03/2019|003 - Fundo Municipal de Saúde|3.1.90.11.00 - Vencimentos e vant. fixas pessoal civil|Outros/não se aplica|Realizado|75.052,25|
01/03/2019|003 - Fundo Municipal de Saúde|3.1.90.11.00 - Vencimentos e vant. fixas pessoal civil|Outros/não se aplica|Realizado|79.717,78|
01/03/2019|003 - Fundo Municipal de Saúde|3.1.90.11.00 - Vencimentos e vant. fixas pessoal civil|Outros/não se aplica|Realizado|92.429,45|
01/03/2019|003 - Fundo Municipal de Saúde|3.1.90.11.00 - Vencimentos e vant. fixas pessoal civil|Outros/não se aplica|Realizado|95.776,49|
01/03/2019|003 - Fundo Municipal de Saúde|3.1.90.11.00 - Vencimentos e vant. fixas pessoal civil|Outros/não se aplica|Realizado|98.121,52|
01/03/2019|003 - Fundo Municipal de Saúde|3.1.90.11.00 - Vencimentos e vant. fixas pessoal civil|Outros/não se aplica|Realizado|145.278,54|
01/03/2019|019 - Sec. de Planejamento e Administração|3.1.90.11.00 - Vencimentos e vant. fixas pessoal civil|Outros/não se aplica|Realizado|25.397,47|
01/03/2019|010 - FUNDEB|3.1.90.11.00 - Vencimentos e vant. fixas pessoal civil|Outros/não se aplica|Realizado|36.062,20|
01/03/2019|034 - Secretaria de Esporte e Lazer|3.1.90.11.00 - Vencimentos e vant. fixas pessoal civil|Outros/não se aplica|Realizado|2.765,85|
01/03/2019|004 - Fundo Municipal de Educação|3.1.90.11.00 - Vencimentos e vant. fixas pessoal civil|Outros/não se aplica|Realizado|1.505,43|
01/03/2019|004 - Fundo Municipal de Educação|3.1.90.11.00 - Vencimentos e vant. fixas pessoal civil|Outros/não se aplica|Realizado|10.000,00|
01/03/2019|004 - Fundo Municipal de Educação|3.1.90.11.00 - Vencimentos e vant. fixas pessoal civil|Outros/não se aplica|Realizado|25.769,13|
01/03/2019|020 - Sec. Municipal de Finanças|3.1.90.11.00 - Vencimentos e vant. fixas pessoal civil|Outros/não se aplica|Realizado|119.228,15|
01/03/2019|010 - FUNDEB|3.1.90.11.00 - Vencimentos e vant. fixas pessoal civil|Outros/não se aplica|Realizado|8.302,84|
01/03/2019|010 - FUNDEB|3.1.90.11.00 - Vencimentos e vant. fixas pessoal civil|Outros/não se aplica|Realizado|49.004,68|
01/03/2019|010 - FUNDEB|3.1.90.11.00 - Vencimentos e vant. fixas pessoal civil|Outros/não se aplica|Realizado|147.588,02|
01/03/2019|010 - FUNDEB|3.1.90.11.00 - Vencimentos e vant. fixas pessoal civil|Outros/não se aplica|Realizado|966.810,80|
01/03/2019|010 - FUNDEB|3.1.90.11.00 - Vencimentos e vant. fixas pessoal civil|Outros/não se aplica|Realizado|7.819,57|
01/03/2019|010 - FUNDEB|3.1.90.11.00 - Vencimentos e vant. fixas pessoal civil|Outros/não se aplica|Realizado|108.794,98|
01/03/2019|018 - Gabinete do Prefeito|3.1.90.11.00 - Vencimentos e vant. fixas pessoal civil|Outros/não se aplica|Realizado|7.826,86|
01/03/2019|035 - Secretaria de Segurança Cidadã e Ord. Pública|3.1.90.11.00 - Vencimentos e vant. fixas pessoal civil|Outros/não se aplica|Realizado|104.677,19|
01/03/2019|029 - Secretaria de Infraestrutura e Desenv. Urbano|3.1.90.11.00 - Vencimentos e vant. fixas pessoal civil|Outros/não se aplica|Realizado|2.401,97|
01/03/2019|029 - Secretaria de Infraestrutura e Desenv. Urbano|3.1.90.11.00 - Vencimentos e vant. fixas pessoal civil|Outros/não se aplica|Realizado|80.652,41|
01/03/2019|043 - Procuradoria Geral do Município|3.1.90.11.00 - Vencimentos e vant. fixas pessoal civil|Outros/não se aplica|Realizado|12.659,86|
01/03/2019|027 - Sec. de Cidadania e Desenvolvimento Social|3.1.90.11.00 - Vencimentos e vant. fixas pessoal civil|Outros/não se aplica|Realizado|18.646,63|
01/03/2019|032 - Secretaria de Desenv. Econômico, Trab. e Renda|3.1.90.11.00 - Vencimentos e vant. fixas pessoal civil|Outros/não se aplica|Realizado|3.564,58|
01/03/2019|030 - Secretaria de Turismo e Cultura|3.1.90.11.00 - Vencimentos e vant. fixas pessoal civil|Outros/não se aplica|Realizado|33.493,31|
08/03/2019|042 - Casa Civil|3.1.90.04.00 - Contratação por tempo determinado|Outros/não se aplica|Realizado|1.500,00|
08/03/2019|042 - Casa Civil|3.1.90.11.00 - Vencimentos e vant. fixas pessoal civil|Outros/não se aplica|Realizado|10.000,00|
08/03/2019|042 - Casa Civil|3.1.90.11.00 - Vencimentos e vant. fixas pessoal civil|Outros/não se aplica|Realizado|29.930,20|
08/03/2019|044 - Controladoria e Ouvidoria Geral do Município|3.1.90.11.00 - Vencimentos e vant. fixas pessoal civil|Outros/não se aplica|Realizado|1.500,00|
08/03/2019|044 - Controladoria e Ouvidoria Geral do Município|3.1.90.11.00 - Vencimentos e vant. fixas pessoal civil|Outros/não se aplica|Realizado|8.498,00|
08/03/2019|044 - Controladoria e Ouvidoria Geral do Município|3.1.90.11.00 - Vencimentos e vant. fixas pessoal civil|Outros/não se aplica|Realizado|10.000,00|
08/03/2019|003 - Fundo Municipal de Saúde|3.1.90.04.00 - Contratação por tempo determinado|Outros/não se aplica|Realizado|998,00|
08/03/2019|003 - Fundo Municipal de Saúde|3.1.90.04.00 - Contratação por tempo determinado|Outros/não se aplica|Realizado|3.218,39|
08/03/2019|003 - Fundo Municipal de Saúde|3.1.90.04.00 - Contratação por tempo determinado|Outros/não se aplica|Realizado|4.500,00|
08/03/2019|003 - Fundo Municipal de Saúde|3.1.90.04.00 - Contratação por tempo determinado|Outros/não se aplica|Realizado|5.235,52|
08/03/2019|003 - Fundo Municipal de Saúde|3.1.90.04.00 - Contratação por tempo determinado|Outros/não se aplica|Realizado|6.729,52|
08/03/2019|003 - Fundo Municipal de Saúde|3.1.90.11.00 - Vencimentos e vant. fixas pessoal civil|Outros/não se aplica|Realizado|10.000,00|
08/03/2019|003 - Fundo Municipal de Saúde|3.1.90.04.00 - Contratação por tempo determinado|Outros/não se aplica|Realizado|12.134,40|
08/03/2019|003 - Fundo Municipal de Saúde|3.1.90.11.00 - Vencimentos e vant. fixas pessoal civil|Outros/não se aplica|Realizado|26.982,53|
08/03/2019|003 - Fundo Municipal de Saúde|3.1.90.04.00 - Contratação por tempo determinado|Outros/não se aplica|Realizado|33.892,43|
08/03/2019|003 - Fundo Municipal de Saúde|3.1.90.04.00 - Contratação por tempo determinado|Outros/não se aplica|Realizado|40.983,43|
